,dayOfWeek_sin,dayOfWeek_cos,dayInYear_sin,dayInYear_cos,timeOfDay_sin,timeOfDay_cos,monthInYear_sin,monthInYear_cos,close,low,high,open,volume,ADA,EOS,SOL,TRX
264,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.3984010898462412,-0.9172113015054532,-2.4492935982947064e-16,1.0,-0.06946144723792927,0.03487810469461041,-0.11915051027838491,-0.07224878083093662,0.348335991265506,0,0,0,1
264,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.3984010898462412,-0.9172113015054532,-2.4492935982947064e-16,1.0,0.06554765179068171,0.11653277724149692,0.05388349594006636,0.00265623969767945,0.030696445657788694,1,0,0,0
265,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,0.032006998463115874,0.004628357122215135,0.027114334190483865,0.03402250507992427,0.3077427385156418,1,0,0,0
265,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,-0.18595909957271647,-0.14069620161181598,-0.21710427293881143,-0.17672624247112473,0.7307692625632927,0,1,0,0
265,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,-0.07059681901511375,-0.030158050419044347,-0.14121991404197595,-0.06973487488793617,0.5805023410019395,0,0,0,1
265,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,-0.258620419221912,-0.19739592347679186,-0.23420346661126368,-0.2008228309980964,0.4906642975835825,0,0,1,0
266,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,-0.3067940505027695,-0.22669014152229613,-0.26762764518387255,-0.2892992906202804,0.04361270319442644,0,0,1,0
266,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,-0.02172171485050879,0.009174981163167348,0.0021264801715678247,0.025083979868985213,-0.07320170612137,1,0,0,0
266,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,-0.20340702353861748,-0.13685635873492974,-0.235633038687679,-0.18503297951273573,-0.11787741746430344,0,1,0,0
266,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,-0.08520793389246051,-0.011230587846067258,-0.14003788405808978,-0.06810957436879816,0.29074972245403546,0,0,0,1
267,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,-0.09561327478815086,-0.04169457041924491,-0.1537721868754503,-0.07465572565241299,0.181076401142426,0,0,0,1
267,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,-0.3253674183026714,-0.2793976921173746,-0.29338754123539046,-0.3424520971686798,0.7278663177526867,0,0,1,0
267,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,-0.04510258957928615,-0.049781575676199806,-0.02724546597195939,0.0053956540086439264,0.30877144880679863,1,0,0,0
267,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,-0.21207259389996802,-0.16653489048514272,-0.24526556746581527,-0.1909143410557105,0.3452682400276861,0,1,0,0
268,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.9976687691905392,-0.06824241336467135,-2.4492935982947064e-16,1.0,-0.2203129421134026,-0.17435060755599813,-0.2278945284091063,-0.12954519933005423,0.2604493188666828,0,0,0,1
268,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.9976687691905392,-0.06824241336467135,-2.4492935982947064e-16,1.0,-0.5428453611738692,-0.5923371466592423,-0.4858440780967114,-0.41197316273445816,0.6640486814091636,0,0,1,0
268,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.9976687691905392,-0.06824241336467135,-2.4492935982947064e-16,1.0,-0.4937822891863051,-0.4845746639984866,-0.22379934553874847,-0.12867132395680908,0.4569892546630141,1,0,0,0
268,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.9976687691905392,-0.06824241336467135,-2.4492935982947064e-16,1.0,-0.3894639322845045,-0.37083995910234785,-0.3275142283979198,-0.23631056376452314,0.5346683349584371,0,1,0,0
269,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.979084087682323,0.2034560130526333,-2.4492935982947064e-16,1.0,-0.2268948655017936,-0.16939982845307938,-0.2702844480908201,-0.1730967122518004,-0.4270963616831428,0,0,0,1
269,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.979084087682323,0.2034560130526333,-2.4492935982947064e-16,1.0,-0.5586599270641728,-0.5498888206426146,-0.5435761719315884,-0.5342858420936591,-0.11330629581296864,0,0,1,0
269,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.979084087682323,0.2034560130526333,-2.4492935982947064e-16,1.0,-0.3827344592687788,-0.34803569881721447,-0.3899400914840494,-0.3111313234320631,-0.11261088452329154,0,1,0,0
269,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.979084087682323,0.2034560130526333,-2.4492935982947064e-16,1.0,-0.5087354225829859,-0.4959445482851298,-0.3886020486154257,-0.31086475340320674,0.11823435488829506,1,0,0,0
270,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.8878852184023751,0.46006503773115237,-2.4492935982947064e-16,1.0,-0.23432424546363426,-0.18190212494056193,-0.29705582894234245,-0.20091181202504912,-0.2968235047565844,0,0,0,1
270,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.8878852184023751,0.46006503773115237,-2.4492935982947064e-16,1.0,-0.40058711692489096,-0.37900449948545906,-0.42054012670675556,-0.3387211023951373,0.1378092369572476,0,1,0,0
270,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.8878852184023751,0.46006503773115237,-2.4492935982947064e-16,1.0,-0.49972048872472163,-0.5403356236542916,-0.48420177414697957,-0.42036239861001706,0.10389797252355538,1,0,0,0
270,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.8878852184023751,0.46006503773115237,-2.4492935982947064e-16,1.0,-0.5131958796676468,-0.5598348672629903,-0.5585911449076738,-0.5804385066895527,0.16352934857082582,0,0,1,0
271,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.21680475009871913,-0.1667367179760679,-0.273894059029004,-0.20518700110867527,-0.40705733419553036,0,0,0,1
271,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.4618075720428251,-0.4995605631654521,-0.43982865990679654,-0.4133981457963315,-0.10232978543291414,1,0,0,0
271,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.489205073316822,-0.509539442271506,-0.4959974289675641,-0.47233029450437825,0.04365645057089053,0,0,1,0
271,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.3836824903889555,-0.35834822778268655,-0.41263457812680543,-0.3514215075080481,0.0037806395571442913,0,1,0,0
272,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.43768423939152745,-0.33589569513684947,-0.3884609726735485,-0.32327067743120685,-0.15975808549352227,1,0,0,0
272,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.47344829983092074,-0.3714551259827856,-0.4369130129804519,-0.3548107087419618,-0.32002967018754314,0,0,1,0
272,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.2221103556938569,-0.11136408140242327,-0.24580124229962808,-0.16119844590407884,-0.4821095816762316,0,0,0,1
272,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.40519082561442255,-0.3050783353393304,-0.41643411340460185,-0.34365256951964235,-0.2506853516749039,0,1,0,0
273,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.2697967711570252,0.962917287347799,-2.4492935982947064e-16,1.0,-0.3638546273283542,-0.37007854575630234,-0.3930992181100531,-0.3860664674645933,-0.29718383783272134,1,0,0,0
273,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.2697967711570252,0.962917287347799,-2.4492935982947064e-16,1.0,-0.43218693355587817,-0.388881965272515,-0.4672020380256836,-0.47975041439286736,-0.327227389930311,0,0,1,0
273,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.2697967711570252,0.962917287347799,-2.4492935982947064e-16,1.0,-0.18789462575857707,-0.11929984704327302,-0.25395288883321604,-0.19446194473196401,-0.4781436632203543,0,0,0,1
273,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-0.2697967711570252,0.962917287347799,-2.4492935982947064e-16,1.0,-0.3397101392457146,-0.2788673456415912,-0.40112935707265984,-0.37733121583436663,-0.25746075444137884,0,1,0,0
274,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.33169053434832335,-0.24363171724188373,-0.35483905123371284,-0.320894538840573,-0.1548436257131879,0,1,0,0
274,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.378854149750634,-0.33151006378776277,-0.3602320304419479,-0.3341633935945629,-0.3452842472931605,1,0,0,0
274,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.4503297408404622,-0.3775310908474939,-0.4413778970641545,-0.3778652678217812,-0.29084391614650645,0,0,1,0
274,0.8660254037844386,0.5000000000000001,-0.05161966722325418,0.9986668162884759,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.19505066806327187,-0.10283260482950261,-0.24028745227987633,-0.1713276208172194,-0.4333945938977876,0,0,0,1
275,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.0,1.0,-2.4492935982947064e-16,1.0,-0.3045227734390931,-0.2552690464872206,-0.3599175246836513,-0.33761749543227254,0.14632111100812525,0,1,0,0
275,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.0,1.0,-2.4492935982947064e-16,1.0,-0.17238504304887722,-0.10446585685194361,-0.23947560698829232,-0.1861561923149903,-0.3127405092869056,0,0,0,1
275,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.0,1.0,-2.4492935982947064e-16,1.0,-0.35813699167109575,-0.3389428884512129,-0.3697065271587104,-0.3631207094516867,-0.24718498738533085,1,0,0,0
275,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.0,1.0,-2.4492935982947064e-16,1.0,-0.4220808849421026,-0.3763574955985185,-0.4425580466807489,-0.4782086823430648,-0.09545399337051143,0,0,1,0
276,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.2697967711570243,0.9629172873477994,-2.4492935982947064e-16,1.0,-0.16161695291067524,-0.058782032161201134,-0.1963633243757138,-0.1017523322694665,-0.4007766480163227,0,0,0,1
276,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.2697967711570243,0.9629172873477994,-2.4492935982947064e-16,1.0,-0.20853569273918326,-0.10855145001827884,-0.24952307955126407,-0.20836319854098204,-0.21460405664729676,0,1,0,0
276,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.2697967711570243,0.9629172873477994,-2.4492935982947064e-16,1.0,-0.3245800606146189,-0.21007763947345787,-0.29416346399669274,-0.3049797307163885,-0.33749107533449413,1,0,0,0
276,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.2697967711570243,0.9629172873477994,-2.4492935982947064e-16,1.0,-0.3648211110081247,-0.25739028089379995,-0.37460099680703496,-0.3489785519726394,-0.2885485749042149,0,0,1,0
277,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.1010895217990926,-0.055402401275839064,-0.15592871918500864,-0.1393741981634265,-0.0871861959223646,0,0,0,1
277,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.15938422712862332,-0.09533522482350062,-0.23230755984245222,-0.21414012344297703,-0.2210990288614504,0,1,0,0
277,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.23810539804762482,-0.203192572001459,-0.2753417039535778,-0.31806752292028034,-0.3328910064202492,1,0,0,0
277,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.310603172240515,-0.24529646251201,-0.3625204859943351,-0.3734467050491993,-0.2592342702544227,0,0,1,0
278,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.12412868239834969,-0.049803878840066686,-0.20413003441315955,-0.16217140717888118,-0.2755433230491196,0,1,0,0
278,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.03369272747070636,0.005427479142552137,-0.11559554294233766,-0.09193300952300246,-0.2874352566016834,0,0,0,1
278,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.26330655823033394,-0.1855127019392818,-0.31613583867782163,-0.25826091485668357,-0.31255686386517656,0,0,1,0
278,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.19528531144311964,-0.1331797700970707,-0.23157252262196876,-0.23749435140708225,-0.2805158332646744,1,0,0,0
279,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0,-0.2023548633136438,-0.13268053419419173,-0.2116588465205864,-0.23691835512678106,-0.1886351276049926,1,0,0,0
279,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0,-0.034530253557023306,0.01179530403545133,-0.09729961688573364,-0.07215283648100335,0.08831334615968178,0,0,0,1
279,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0,-0.13548057593922486,-0.05427854178871732,-0.20006520267473216,-0.15403659296089509,-0.27355411683980907,0,1,0,0
279,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0,-0.2948760064113635,-0.21233057931636468,-0.3165980824618012,-0.19799484466049494,0.11558775985701793,0,0,1,0
280,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9790840876823229,0.20345601305263375,-2.4492935982947064e-16,1.0,0.01097284801371481,0.10961597397369664,-0.05022380363977062,0.034728920404289966,-0.2146622295734916,0,0,0,1
280,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9790840876823229,0.20345601305263375,-2.4492935982947064e-16,1.0,-0.1995887462568933,-0.11711871257417089,-0.18130845484759317,-0.17531023906111456,-0.3661699637813919,1,0,0,0
280,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9790840876823229,0.20345601305263375,-2.4492935982947064e-16,1.0,-0.33694808056767994,-0.28380827369876505,-0.36335222795217886,-0.3381853717831512,-0.07897343431470671,0,0,1,0
280,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9790840876823229,0.20345601305263375,-2.4492935982947064e-16,1.0,-0.13843793171100102,-0.049765072173061295,-0.19165348914346564,-0.1310351058166528,-0.2881259064279346,0,1,0,0
281,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9976687691905392,-0.06824241336467088,-2.4492935982947064e-16,1.0,-0.11559322125641971,-0.03234298997506615,-0.1857411511920588,-0.13594799771735416,-0.23509149661409662,0,1,0,0
281,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9976687691905392,-0.06824241336467088,-2.4492935982947064e-16,1.0,-0.31792438652671706,-0.25809691131448087,-0.3551645636422351,-0.3365658655781784,-0.2231693201924756,0,0,1,0
281,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9976687691905392,-0.06824241336467088,-2.4492935982947064e-16,1.0,-0.142635178647195,-0.10228633917652993,-0.18527035627565783,-0.19220579382300765,-0.2982152060288764,1,0,0,0
281,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9976687691905392,-0.06824241336467088,-2.4492935982947064e-16,1.0,0.071954866756235,0.10470894803704303,0.022545313315210373,0.016197047282141074,0.2949723896965066,0,0,0,1
282,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,-0.30011451754463053,-0.23033644805249004,-0.3538892030290501,-0.29640060624353143,-0.2987691494024991,0,0,1,0
282,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,-0.1694647247045921,-0.12313156505087673,-0.16589242186951447,-0.12727806796376628,-0.052296699545077124,1,0,0,0
282,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,-0.11749018057654784,-0.041799877733182216,-0.17892811389337118,-0.10979552740387018,0.16302896117979745,0,1,0,0
282,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,0.07213908022773087,0.132576802594585,0.03507642701856704,0.07759587393900749,0.34926878761350144,0,0,0,1
283,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,-0.2836165529428077,-0.21917764329203204,-0.33796744664207773,-0.2855319902385441,-0.20710625651397782,0,0,1,0
283,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,-0.1582860502830598,-0.11591382105587765,-0.18363068656252793,-0.16117877360570124,-0.3096226582604191,1,0,0,0
283,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,-0.09721435996396169,-0.03026632611820433,-0.16609289690444803,-0.12135393072292068,-0.23012675784115824,0,1,0,0
283,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,0.08947885755583732,0.13396491206711653,0.036121636617561036,0.05926649599205434,0.2862068442290382,0,0,0,1
284,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.631087944326053,-0.7757112907044197,-2.4492935982947064e-16,1.0,0.05653132163977636,0.04960424259621401,0.03698514954704092,0.15048161947128852,0.5868558049889465,0,0,0,1
284,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.631087944326053,-0.7757112907044197,-2.4492935982947064e-16,1.0,-0.18427365339188082,-0.21041387588330315,-0.267905035917704,-0.21565265948679438,0.04480440711046,0,0,1,0
284,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.631087944326053,-0.7757112907044197,-2.4492935982947064e-16,1.0,0.02582735425903241,-0.005897561250080317,-0.03450668200528766,-0.044138616228637156,0.17881684761222452,0,1,0,0
284,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.631087944326053,-0.7757112907044197,-2.4492935982947064e-16,1.0,-0.11791540808858623,-0.164770743302104,-0.18309232020857494,-0.16089283807709587,-0.00753294823064107,1,0,0,0
285,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.3984010898462414,-0.917211301505453,-2.4492935982947064e-16,1.0,-0.11996534523082747,-0.1066667801991336,-0.1734553665501905,-0.13788015815283294,-0.20170759880016662,1,0,0,0
285,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.3984010898462414,-0.917211301505453,-2.4492935982947064e-16,1.0,-0.18921091989397246,-0.1569891008570303,-0.25808508644017963,-0.18049679463595614,-0.2378452554761974,0,0,1,0
285,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.3984010898462414,-0.917211301505453,-2.4492935982947064e-16,1.0,0.020564545597954426,0.061910182231787084,0.005258947942928126,0.10856064730275967,0.4963723199802311,0,0,0,1
285,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.3984010898462414,-0.917211301505453,-2.4492935982947064e-16,1.0,-0.0132088173682359,0.012848095755664535,-0.05163794993516558,-0.004285005947765127,-0.1382066976859051,0,1,0,0
286,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,-0.02164952437545455,0.016293521647449037,-0.09074111108284363,-0.0305534476310094,-0.24740487271064385,0,1,0,0
286,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,-0.2226110355301688,-0.18015652364995166,-0.2539847597564646,-0.18367189393201624,0.11486326315498312,0,0,1,0
286,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,-0.011792978031276522,0.04982991320887149,-0.047140812637854225,0.04963439117001539,0.028950185587882534,0,0,0,1
286,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,-0.11244991508550904,-0.0880692521806916,-0.179417331615281,-0.12961587119928694,-0.2630221777476443,1,0,0,0
287,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,-0.06777956069988192,-0.024063833845263585,-0.08624531928421587,-0.018163988017696465,0.8547879677960311,0,1,0,0
287,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,-0.2688102335432922,-0.2100782882356747,-0.26739317592799033,-0.23238195339723722,0.6549353023178092,0,0,1,0
287,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,-0.060408297645916896,0.00813246625558285,-0.054562489306246076,0.046572053187487875,0.24038130395135932,0,0,0,1
287,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,-0.19385619465799397,-0.15310691692929593,-0.17223301339078487,-0.11554182908246388,0.6408209374351446,1,0,0,0
288,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.3984010898462412,-0.9172113015054532,-2.4492935982947064e-16,1.0,-0.40630314372689674,-0.5032342719107419,-0.4688154153007887,-0.4195157035512134,0.6160965710157752,1,0,0,0
288,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.3984010898462412,-0.9172113015054532,-2.4492935982947064e-16,1.0,-0.28944369076009063,-0.3551788301281397,-0.38106198710528194,-0.45305535020291465,0.42837322191675153,0,0,1,0
288,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.3984010898462412,-0.9172113015054532,-2.4492935982947064e-16,1.0,-0.22385088760818733,-0.3366168568370725,-0.2783650375343177,-0.20993421128430648,0.9716525487912466,0,1,0,0
288,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.3984010898462412,-0.9172113015054532,-2.4492935982947064e-16,1.0,-0.1823337031187969,-0.20777072109833242,-0.2700192691362856,-0.2411522522742378,-0.12306031858815253,0,0,0,1
289,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,-0.1704371777627388,-0.24361965205883884,-0.24139317909631527,-0.22111223034679794,0.23727297157079824,0,1,0,0
289,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,-0.2970014026939202,-0.4073087296200776,-0.35338023964387255,-0.42257561109389813,0.3147919349738826,1,0,0,0
289,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,-0.24414460704853264,-0.2788440958407636,-0.3182974498555268,-0.29538932507293736,0.13237266010481355,0,0,1,0
289,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,-0.12652872452780956,-0.13306327440200585,-0.20672545965035205,-0.214934329962886,-0.12444413985834679,0,0,0,1
290,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,-0.09028625088060412,-0.06629870861648988,-0.18359976023211558,-0.14202798518065074,-0.2048342684376052,0,0,0,1
290,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,-0.1420032887960349,-0.13965757019445912,-0.20709945555606882,-0.1660881624711506,-0.20860171627834703,0,1,0,0
290,0.8660254037844387,-0.4999999999999998,-0.034421611622745804,0.9994074007397048,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,-0.1733963517724987,-0.19130815494657058,-0.2572273984720401,-0.20634863384106467,-0.05038517683147625,0,0,1,0
